num_recreated_workers,episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,evaluation/episode_reward_max,evaluation/episode_reward_min,evaluation/episode_reward_mean,evaluation/episode_len_mean,evaluation/episodes_this_iter,evaluation/num_faulty_episodes,evaluation/num_agent_steps_sampled_this_iter,evaluation/num_env_steps_sampled_this_iter,evaluation/timesteps_this_iter,evaluation/num_healthy_workers,evaluation/num_recreated_workers,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,info/last_target_update_ts,info/num_target_updates,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,timers/training_iteration_time_ms,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/synch_weights_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,counters/last_target_update_ts,counters/num_target_updates,perf/cpu_util_percent,perf/ram_util_percent,evaluation/hist_stats/episode_reward,evaluation/hist_stats/episode_lengths,evaluation/sampler_perf/mean_raw_obs_processing_ms,evaluation/sampler_perf/mean_inference_ms,evaluation/sampler_perf/mean_action_processing_ms,evaluation/sampler_perf/mean_env_wait_ms,evaluation/sampler_perf/mean_env_render_ms,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths,info/learner/default_policy/td_error,info/learner/default_policy/mean_td_error,info/learner/default_policy/num_agent_steps_trained,info/learner/default_policy/learner_stats/allreduce_latency,info/learner/default_policy/learner_stats/grad_gnorm,info/learner/default_policy/learner_stats/mean_q,info/learner/default_policy/learner_stats/min_q,info/learner/default_policy/learner_stats/max_q,info/learner/default_policy/learner_stats/cur_lr
0,nan,nan,nan,nan,0,0,0,477184,476192,477184,476192,1024,1024,477184,1024,477184,False,0,466,070f1_00000,5a642c7738a44ba484376b1082193da6,2022-10-29_22-36-27,1667108187,1.589327096939087,720.8458483219147,2470,ip-10-0-33-41,10.0.33.41,720.8458483219147,0,466,2.2168126106262207,56.00257417924528,47.90102132827417,51.67226852088758,10.0,10,0,100,100,100,0,0,477184,476192,477184,476192,477184,931,nan,nan,nan,nan,0,0,[],[],43.156,0.156,205571.647,9.436,3391.169,0.028,477184,476192,477184,476192,477184,931,15.6,5.599999999999999,"[51.968886978055096, 53.30569766649458, 56.00257417924528, 50.87235373978783, 49.81155262189427, 48.94802106925008, 55.622703687758744, 54.156905829853436, 47.90102132827417, 48.13296810826223]","[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",1.6212696062260203,1.20674778224547,0.06075574692701393,0.38522110612389204,0.0,[],[],"[ 0.22753525  0.20948589  0.42644787  0.0246383  -0.29641962  0.01735926
  0.57258224 -0.19542706 -0.34619963 -0.718956    0.42644787 -1.0952148
  0.49303818 -0.28891218 -0.17628479 -0.30186844 -0.4878521   0.08416188
 -0.07978773  0.05036175 -0.05871201 -0.29897428  0.05917132  0.0246383
  0.05036175 -0.15226853 -0.13801122 -0.04948461 -0.28891218  0.05111432
 -0.11866379 -0.33333218]",-0.08462303131818771,32.0,0.0,0.06630763411521912,11.687288284301758,0.8463077545166016,56.41956329345703,0.0005
0,nan,nan,nan,nan,0,0,0,478208,477216,478208,477216,1024,1024,478208,1024,478208,False,0,467,070f1_00000,5a642c7738a44ba484376b1082193da6,2022-10-29_22-36-29,1667108189,1.5261757373809814,722.3720240592957,2470,ip-10-0-33-41,10.0.33.41,722.3720240592957,0,467,2.2168126106262207,56.816279539650566,46.77220878033064,53.023297658501164,10.0,10,0,100,100,100,0,0,478208,477216,478208,477216,478208,933,nan,nan,nan,nan,0,0,[],[],38.073,0.132,241746.628,8.195,3904.743,0.024,478208,477216,478208,477216,478208,933,12.9,5.6,"[56.597114707459426, 46.77220878033064, 53.87400915339331, 55.18922993306998, 52.43925319966859, 56.71604015445177, 48.71747993496594, 56.816279539650566, 53.85788111164535, 49.25348007037615]","[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",1.6209944619685435,1.2067094231766835,0.060754982129079815,0.38521647854067365,0.0,[],[],"[ 0.0765537   0.56591415  0.05860567  0.15657604  0.24965286  0.31229782
  0.12845731  0.10773087  0.13863003  0.22296047  0.09670675  0.1460185
  0.4091997   0.19065297  0.15657604  0.13160253  0.3999195   0.2538241
  0.510252    0.31229782  0.19065297  0.1090517   0.12845731  0.10443401
  0.14042425  0.16100478 -0.0107305   0.04318154  0.23336625  0.02608109
  0.24595189  0.2696457 ]",0.19581091403961182,32.0,0.0,0.09067557007074356,10.906129837036133,1.1421566009521484,56.86549377441406,0.0005
0,nan,nan,nan,nan,0,0,0,479232,478240,479232,478240,1024,1024,479232,1024,479232,False,0,468,070f1_00000,5a642c7738a44ba484376b1082193da6,2022-10-29_22-36-30,1667108190,1.5383241176605225,723.9103481769562,2470,ip-10-0-33-41,10.0.33.41,723.9103481769562,0,468,2.2168126106262207,56.113209175660565,47.17144583624608,51.34173471171964,10.0,10,0,100,100,100,0,0,479232,478240,479232,478240,479232,935,nan,nan,nan,nan,0,0,[],[],36.814,0.137,234359.574,8.36,3827.553,0.022,479232,478240,479232,478240,479232,935,10.75,5.6,"[52.295836889689696, 54.690342291782, 52.72283262034093, 56.113209175660565, 52.09998386768242, 48.20206208393937, 52.02578791637829, 50.728055494256076, 47.36779094122095, 47.17144583624608]","[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",1.620746428624032,1.20670228801103,0.06075329853019633,0.3852112492277914,0.0,[],[],"[-0.8379793   0.01455128  0.235075    0.235075   -0.0179677   0.36062264
 -0.28621292 -0.03702545 -0.11006892 -0.28621292  0.01687455 -0.3397627
 -0.07929611 -0.15915728  0.10601282  0.2777729  -0.02993727 -0.04139709
  0.48261642  1.39645    -0.00762439  0.11830699  0.00390935  0.5499525
 -0.11592817 -0.11592817 -0.3397627   0.02854204  0.68042374 -0.04870605
 -0.00762439  0.03791404]",0.05260961875319481,32.0,0.0,0.047582026571035385,14.653900146484375,1.1314682960510254,57.452301025390625,0.0005
0,nan,nan,nan,nan,0,0,0,480256,479264,480256,479264,1024,1024,480256,1024,480256,False,0,469,070f1_00000,5a642c7738a44ba484376b1082193da6,2022-10-29_22-36-32,1667108192,1.4942269325256348,725.4045751094818,2470,ip-10-0-33-41,10.0.33.41,725.4045751094818,0,469,2.2168126106262207,53.183525894351895,45.74031299398761,49.3476551338561,10.0,10,0,100,100,100,0,0,480256,479264,480256,479264,480256,937,nan,nan,nan,nan,0,0,[],[],36.457,0.135,237133.795,8.297,3856.732,0.021,480256,479264,480256,479264,480256,937,10.0,5.6,"[45.99634256260854, 47.00642256650028, 52.731174327476545, 47.19092128904051, 47.60293522576262, 51.659549548438626, 52.58534091684855, 45.74031299398761, 53.183525894351895, 49.780026013545886]","[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",1.6205089590076251,1.2066318689842743,0.06075074775842041,0.38519865088756555,0.0,[],[],"[ 0.10299981 -0.04644012  0.08871937  0.09118176  0.02101326  0.11721396
 -0.317842    0.06457901 -0.04644012  0.20303011  0.34884775 -0.08548152
  0.44939423 -0.06750333  0.06016099 -0.08079052 -0.00131941  0.08871937
 -0.06750333 -0.9544554  -0.04125535 -0.59634495 -0.07253826  0.20613289
 -0.07486057  0.9482937   0.1185286   0.13185239 -0.015131    0.23277283
  0.15050328 -0.01073778]",0.029540613293647766,32.0,0.0,0.03216361626982689,10.988900184631348,0.9491052627563477,56.549407958984375,0.0005
0,nan,nan,nan,nan,0,0,0,481280,480288,481280,480288,1024,1024,481280,1024,481280,False,0,470,070f1_00000,5a642c7738a44ba484376b1082193da6,2022-10-29_22-36-33,1667108193,1.5456717014312744,726.9502468109131,2470,ip-10-0-33-41,10.0.33.41,726.9502468109131,0,470,2.2168126106262207,57.2384091957503,48.312684705758116,53.92692446625104,10.0,10,0,100,100,100,0,0,481280,480288,481280,480288,481280,939,nan,nan,nan,nan,0,0,[],[],36.626,0.132,242139.145,8.196,3904.186,0.022,481280,480288,481280,480288,481280,939,15.166666666666666,5.599999999999999,"[57.2384091957503, 51.56044339499646, 50.591288237521404, 56.269673921430496, 48.312684705758116, 56.530160083723935, 51.58382776864645, 57.12036039888251, 55.759255548778135, 54.30314140702247]","[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",1.6203053096353173,1.2065835517608485,0.060749612958661395,0.38518283431122813,0.0,[],[],"[ 0.04576588 -0.02311206  0.04107499 -0.05659211 -0.8752136   0.05339622
 -0.03069603 -0.10488451  0.7772579  -0.03643429  0.6139302   0.18518114
  0.03129447 -0.23011589  0.05845225  0.03129447 -0.19529581  0.04420078
  0.02123308  0.20689106  0.0720824  -0.56293106  0.6139302   0.04576588
  0.02236891  0.03129447  0.20689106  0.02236891  0.07040465 -1.4163685
  0.7772579  -0.27244186]",0.005257848650217056,32.0,0.0,0.0436873696744442,9.854639053344727,1.048283576965332,80.33192443847656,0.0005
0,nan,nan,nan,nan,0,0,0,482304,481312,482304,481312,1024,1024,482304,1024,482304,False,0,471,070f1_00000,5a642c7738a44ba484376b1082193da6,2022-10-29_22-36-35,1667108195,1.5116820335388184,728.4619288444519,2470,ip-10-0-33-41,10.0.33.41,728.4619288444519,0,471,2.2168126106262207,58.05898088365582,45.22394987065707,50.320017048213145,10.0,10,0,100,100,100,0,0,482304,481312,482304,481312,482304,941,nan,nan,nan,nan,0,0,[],[],38.226,0.138,231051.348,8.889,3599.884,0.023,482304,481312,482304,481312,482304,941,10.5,5.6,"[46.91793463807327, 49.232940419470516, 49.205290256486926, 53.40465749952932, 48.09197974963349, 58.05898088365582, 48.4670716051934, 51.294390635897734, 53.30297492353392, 45.22394987065707]","[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",1.6201158680558163,1.2065712776572022,0.06074853359606384,0.3851773756526969,0.0,[],[],"[-0.19042206 -0.04874003 -0.20922852 -0.06487942 -0.01533556 -0.0176239
  0.0223527  -0.18566513  0.0807333   0.0037365   0.15178299 -0.07122958
  0.04655647  0.07315373 -0.07122958 -0.03557682 -0.0176239   0.21097183
 -0.00335932 -0.10384452  0.03129673 -0.1378249   0.00114155  0.02348423
 -0.03557682 -0.20922852 -0.05241203 -0.00814533 -0.17619324  0.06872499
 -0.18021774 -0.27997398]",-0.04376237094402313,32.0,0.0,0.029153350740671158,10.146793365478516,0.9307422637939453,38.25621795654297,0.0005
0,nan,nan,nan,nan,0,0,0,483328,482336,483328,482336,1024,1024,483328,1024,483328,False,0,472,070f1_00000,5a642c7738a44ba484376b1082193da6,2022-10-29_22-36-37,1667108197,1.5198488235473633,729.9817776679993,2470,ip-10-0-33-41,10.0.33.41,729.9817776679993,0,472,2.2168126106262207,51.806952999628884,47.3459422483871,48.99206444723329,10.0,10,0,100,100,100,0,0,483328,482336,483328,482336,483328,943,nan,nan,nan,nan,0,0,[],[],38.269,0.137,233300.414,8.595,3723.254,0.025,483328,482336,483328,482336,483328,943,10.100000000000001,5.6,"[51.806952999628884, 48.31819299467671, 47.437057857563524, 48.67914475967911, 47.594855379098, 51.494422159138175, 47.77131845439003, 47.3459422483871, 50.12738793733947, 49.345369682431986]","[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",1.619955409454826,1.206602409445066,0.06075079760655809,0.3851855377764933,0.0,[],[],"[ 0.01578557 -0.31606483  0.03659976 -0.03988552 -0.01376927 -0.22245121
 -0.468441   -0.13887787 -0.468441   -0.09241295 -0.02901268 -0.15357018
 -0.3466444  -0.02901268  0.03659976  0.09061205 -0.14164615  0.0830636
  0.05522537  0.3250121   0.11306214 -0.03210866  0.07977998  0.07964897
  0.02051592  0.02375567  0.3250121  -0.01996624  0.08529067 -0.17935753
  0.3250121  -0.08086538]",-0.033673495054244995,32.0,0.0,0.07076115161180496,11.050480842590332,0.9877986907958984,56.45697021484375,0.0005
0,nan,nan,nan,nan,0,0,0,484352,483360,484352,483360,1024,1024,484352,1024,484352,False,0,473,070f1_00000,5a642c7738a44ba484376b1082193da6,2022-10-29_22-36-38,1667108198,1.537804365158081,731.5195820331573,2470,ip-10-0-33-41,10.0.33.41,731.5195820331573,0,473,2.2168126106262207,57.442913009392704,47.185780672776794,53.19906884466015,10.0,10,0,100,100,100,0,0,484352,483360,484352,483360,484352,945,nan,nan,nan,nan,0,0,[],[],37.952,0.147,217145.653,8.777,3645.715,0.025,484352,483360,484352,483360,484352,945,10.5,5.6,"[57.388967096458195, 49.79292463953194, 47.185780672776794, 49.742976870411994, 54.232655929883435, 51.65429519720545, 56.878077954175836, 57.442913009392704, 51.29264733084789, 56.379449745917185]","[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",1.6199894398605212,1.2066591461653267,0.06075502286231839,0.38521609037477555,0.0,[],[],"[ 0.03941417  0.02112293 -0.10810661 -0.05917072 -0.24390757 -0.07029343
 -0.04704189 -0.00845671 -0.10450363 -0.10810661 -0.08239174 -0.06201124
 -0.07837081  0.01425552 -0.06201124  0.02393436 -0.09728038  0.05598068
  0.05986583  0.09784889  0.0379355   0.11193204  0.10533905 -0.1148119
 -0.0394249   0.04492986  0.04492986 -0.00845671 -0.04704189  0.05428088
 -0.05162907  0.09668148]",-0.018267687410116196,32.0,0.0,0.015275429002940655,12.270957946777344,1.130302906036377,47.11811065673828,0.0005
0,nan,nan,nan,nan,0,0,0,485376,484384,485376,484384,1024,1024,485376,1024,485376,False,0,474,070f1_00000,5a642c7738a44ba484376b1082193da6,2022-10-29_22-36-40,1667108200,1.9103102684020996,733.4298923015594,2470,ip-10-0-33-41,10.0.33.41,733.4298923015594,0,474,2.2168126106262207,56.36062526595742,45.51405452721466,50.197613816360494,10.0,10,0,100,100,100,0,0,485376,484384,485376,484384,485376,947,nan,nan,nan,nan,0,0,[],[],37.877,0.14,227990.025,8.658,3696.155,0.023,485376,484384,485376,484384,485376,947,15.833333333333334,5.599999999999999,"[49.688351683396036, 47.61081160548361, 45.879164130352436, 45.769123397844226, 56.36062526595742, 45.51405452721466, 49.07337784578773, 55.28385086064682, 51.46298960915115, 55.33378923777088]","[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",1.6272897944264577,1.2067482367399054,0.06075597599572199,0.38525143322749783,0.0,[],[],"[ 0.03785431  0.06145525  0.05819511 -0.05805469  0.02981162  0.05819511
  0.02654839  0.00756168 -0.05276108 -0.00938308  0.00921333  0.03663027
  0.11733878 -0.21843731  0.0669117   0.18896866  0.25290298  0.03663027
  0.00584555 -0.00083065 -0.01913047 -0.00806499 -0.04755974  0.05770636
  0.00316489  0.49521637 -0.00838661  0.05819511 -0.00057411  0.13803709
 -0.00938308  0.03374469]",0.04211130365729332,32.0,0.0,0.059323251247406006,9.61286449432373,1.0252037048339844,47.441307067871094,0.0005
0,nan,nan,nan,nan,0,0,0,486400,485408,486400,485408,1024,1024,486400,1024,486400,False,0,475,070f1_00000,5a642c7738a44ba484376b1082193da6,2022-10-29_22-36-42,1667108202,1.5231201648712158,734.9530124664307,2470,ip-10-0-33-41,10.0.33.41,734.9530124664307,0,475,2.2168126106262207,56.26916169035349,46.20502703466672,50.63183470994163,10.0,10,0,100,100,100,0,0,486400,485408,486400,485408,486400,949,nan,nan,nan,nan,0,0,[],[],36.797,0.135,236423.689,8.301,3855.092,0.02,486400,485408,486400,485408,486400,949,10.366666666666667,5.599999999999999,"[46.20502703466672, 48.63462538683686, 51.309135022876454, 56.26916169035349, 54.40015836948932, 46.28092250400791, 47.86136378400817, 53.16131566044763, 47.34738886614794, 54.84924878058183]","[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",1.627000792975506,1.2066886991237968,0.06075446067269267,0.3852428896763795,0.0,[],[],"[-0.00555182 -0.5846214   0.0155524  -0.03989983 -0.0937376  -0.02547348
 -0.5846214  -0.141613   -0.19587612 -0.00691164 -0.03989983 -0.00745654
 -0.0095489   0.3852272  -0.7956886  -0.05555785  0.00669777 -0.00555182
 -0.05679762 -0.36558533 -0.08855402 -0.08310688  0.11035824 -0.38020706
 -0.00978458 -0.00346375 -0.03292572 -0.00745654  0.0065701  -0.0798856
  0.0010581  -0.43898773]",-0.11291565001010895,32.0,0.0,0.09512798488140106,12.737619400024414,0.9626178741455078,56.441078186035156,0.0005
0,nan,nan,nan,nan,0,0,0,487424,486432,487424,486432,1024,1024,487424,1024,487424,False,0,476,070f1_00000,5a642c7738a44ba484376b1082193da6,2022-10-29_22-36-43,1667108203,1.5931692123413086,736.546181678772,2470,ip-10-0-33-41,10.0.33.41,736.546181678772,0,476,2.2168126106262207,57.92523962786591,46.621105358982895,51.26097702167209,10.0,10,0,100,100,100,0,0,487424,486432,487424,486432,487424,951,nan,nan,nan,nan,0,0,[],[],38.703,0.141,227179.634,8.64,3703.6,0.023,487424,486432,487424,486432,487424,951,18.3,5.6,"[57.92523962786591, 55.06710567270928, 51.57881959172339, 55.41467994295079, 47.59401819911519, 46.63854945227657, 51.30434696607542, 46.621105358982895, 48.408085561439854, 52.05781984358152]","[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",1.6267987294937467,1.2066863454221413,0.060754449314280846,0.38525695618064304,0.0,[],[],"[ 2.96971560e-01 -1.26962066e-01  2.05361128e-01 -5.60455322e-02
  8.06570053e-04 -1.54788494e-01 -3.89669418e-01 -5.72378159e-01
  1.77915335e-01 -2.72802234e-01  1.08950019e-01 -1.50027275e-02
  1.23568535e-01  2.00415015e-01 -6.40838623e-01 -2.14350343e-01
  2.77523279e-01 -4.19605255e-01 -2.54160881e-01 -2.54160881e-01
 -3.42667937e-01  8.06570053e-04  8.06570053e-04  5.04364967e-02
 -1.39003181e+00 -5.52952766e-01 -7.72900581e-02 -2.14350343e-01
 -2.47544408e-01 -6.40838623e-01 -2.22260952e-01 -2.18134284e-01]",-0.18228982388973236,32.0,0.0,0.16450276970863342,7.349842071533203,0.761784553527832,40.41875076293945,0.0005
0,nan,nan,nan,nan,0,0,0,488448,487456,488448,487456,1024,1024,488448,1024,488448,False,0,477,070f1_00000,5a642c7738a44ba484376b1082193da6,2022-10-29_22-36-45,1667108205,1.5098340511322021,738.0560157299042,2470,ip-10-0-33-41,10.0.33.41,738.0560157299042,0,477,2.2168126106262207,56.71902567053467,44.96571668117535,50.477680515124625,10.0,10,0,100,100,100,0,0,488448,487456,488448,487456,488448,953,nan,nan,nan,nan,0,0,[],[],36.931,0.134,238355.049,8.348,3833.062,0.022,488448,487456,488448,487456,488448,953,10.55,5.6,"[56.71902567053467, 46.88869504541308, 48.08375087680637, 44.96571668117535, 47.62593116764351, 53.92609854213403, 51.00577641419695, 50.0721638359246, 54.529798153538444, 50.9598487638793]","[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",1.6266152317980143,1.2066359390105565,0.06075552760853722,0.38525378993216236,0.0,[],[],"[ 0.00203848 -0.3358909  -0.35674667 -0.35764313  0.12507343 -0.1236136
  0.25201583 -0.1900158  -0.31470966  0.23944473  0.16654515  0.69550145
 -0.5871773   0.23944473  0.16654515  0.30002558 -0.38964033  0.04283905
  0.10535526  0.00608635 -0.34811652 -0.18478012  0.18408394  0.32071257
  0.28383017 -0.21549201 -1.6288881  -0.1236136   0.2062819  -0.26103592
 -0.37571907  0.5350628 ]",-0.06006862595677376,32.0,0.0,0.11898684501647949,11.243666648864746,0.8125019073486328,56.23820495605469,0.0005
0,nan,nan,nan,nan,0,0,0,489472,488480,489472,488480,1024,1024,489472,1024,489472,False,0,478,070f1_00000,5a642c7738a44ba484376b1082193da6,2022-10-29_22-36-47,1667108207,1.519789457321167,739.5758051872253,2470,ip-10-0-33-41,10.0.33.41,739.5758051872253,0,478,2.2168126106262207,56.947864642440784,47.31840342064306,52.54029607622552,10.0,10,0,100,100,100,0,0,489472,488480,489472,488480,489472,955,nan,nan,nan,nan,0,0,[],[],37.003,0.139,230654.284,8.297,3856.853,0.021,489472,488480,489472,488480,489472,955,10.55,5.6,"[50.11847316157649, 51.59787221630223, 56.41723433202751, 56.947864642440784, 47.31840342064306, 50.67583663409249, 51.99803519420159, 50.950767397620304, 56.04361172164598, 53.33486204170483]","[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",1.6264360680874117,1.2065959633629915,0.060755254703546556,0.3852541981719807,0.0,[],[],"[ 0.30890465  0.38231087  0.32798195  0.01256192 -0.49136162  0.48208904
  0.17843068  0.1705823   0.04139709 -0.1881876  -0.21385956  0.14030826
 -0.49136162 -0.1364063  -0.39455032  0.25462592  0.2671535  -0.09053802
  0.5081974   0.17462528  0.17973375  0.22843015  0.10189056  0.64411163
  0.5143528   0.5081974   0.26413655  0.4657209   0.04139709 -0.16170692
  0.5143528   0.22865486]",0.14913047850131989,32.0,0.0,0.07639957964420319,12.987832069396973,0.8408107757568359,40.74781799316406,0.0005
0,nan,nan,nan,nan,0,0,0,490496,489504,490496,489504,1024,1024,490496,1024,490496,False,0,479,070f1_00000,5a642c7738a44ba484376b1082193da6,2022-10-29_22-36-48,1667108208,1.525709629058838,741.1015148162842,2470,ip-10-0-33-41,10.0.33.41,741.1015148162842,0,479,2.2168126106262207,56.72054128299224,46.393548675262565,49.686725232172336,10.0,10,0,100,100,100,0,0,490496,489504,490496,489504,490496,957,nan,nan,nan,nan,0,0,[],[],36.9,0.136,234892.769,8.526,3753.345,0.022,490496,489504,490496,489504,490496,957,11.166666666666666,5.599999999999999,"[51.038219823831255, 48.555579516905965, 47.40159204110587, 56.72054128299224, 51.312313857878365, 46.393548675262565, 46.90787928730577, 47.58737127922553, 47.26122573820722, 53.6889808190086]","[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",1.626259220290768,1.2065758548552694,0.060756282018387266,0.3852578150783311,0.0,[],[],"[-0.91620445  0.2290951   0.39455414  0.12340939  0.09156561 -0.1698612
 -0.789793   -0.30597603 -0.17932594  0.09514427 -0.18633175  0.12466717
  0.16214561 -0.1698612  -0.12495136 -0.73931694  0.20980597 -0.22198105
 -0.28247643 -0.38797867 -0.04942131  0.3620901   0.05161858  0.20433557
  0.20433557 -0.17932594 -0.00934649 -0.345688   -0.27191114  0.20980597
 -0.22877026 -0.3675257 ]",-0.10823355615139008,32.0,0.0,0.22123172879219055,9.484153747558594,0.7017889022827148,81.60169219970703,0.0005
0,nan,nan,nan,nan,0,0,0,491520,490528,491520,490528,1024,1024,491520,1024,491520,False,0,480,070f1_00000,5a642c7738a44ba484376b1082193da6,2022-10-29_22-36-50,1667108210,1.5720932483673096,742.6736080646515,2470,ip-10-0-33-41,10.0.33.41,742.6736080646515,0,480,2.2168126106262207,58.095092503952685,46.348995868912716,51.314072805787,10.0,10,0,100,100,100,0,0,491520,490528,491520,490528,491520,959,nan,nan,nan,nan,0,0,[],[],38.651,0.139,230892.359,8.766,3650.286,0.023,491520,490528,491520,490528,491520,959,17.6,5.6,"[55.68692344070157, 46.348995868912716, 53.89378478290537, 49.15235452393924, 50.604620970077605, 56.48652607918127, 46.62931272909488, 58.095092503952685, 48.12029726119195, 48.12281989791268]","[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",1.6260608822422096,1.2065548019725476,0.06075443415559234,0.3852514283775933,0.0,[],[],"[ 0.21937335  0.6397152  -0.21347547 -0.06947899 -0.4559567  -0.39031625
 -0.15739727 -1.1030235  -0.01043177 -0.15739727  0.92086315  0.22550416
 -0.10984278 -0.87329865 -0.23037148  0.21421719  0.18528068  0.40210688
  0.0640651   0.10380888  0.27611208 -0.39031625  0.10135269  0.22550416
  0.1550262  -0.79022217 -0.36318588 -0.4070344   0.26366413  0.18772483
  0.10135269  0.00472581]",-0.04472973942756653,32.0,0.0,0.10005633533000946,12.101881980895996,1.1464275121688843,46.3981819152832,0.0005
0,nan,nan,nan,nan,0,0,0,492544,491552,492544,491552,1024,1024,492544,1024,492544,False,0,481,070f1_00000,5a642c7738a44ba484376b1082193da6,2022-10-29_22-36-51,1667108211,1.5179407596588135,744.1915488243103,2470,ip-10-0-33-41,10.0.33.41,744.1915488243103,0,481,2.2168126106262207,58.32686366848993,46.18226450981411,50.74286450046897,10.0,10,0,100,100,100,0,0,492544,491552,492544,491552,492544,961,nan,nan,nan,nan,0,0,[],[],38.5,0.147,218027.498,8.852,3615.107,0.024,492544,491552,492544,491552,492544,961,10.55,5.6,"[55.35175443459458, 48.36680038479495, 52.43126787002069, 46.18226450981411, 48.2232253543304, 49.150277152596175, 51.39993153434175, 50.411287034320544, 47.58497306138656, 58.32686366848993]","[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",1.6258340653048564,1.2064878193272048,0.0607515530849836,0.3852434672426254,0.0,[],[],"[ 1.5757399   0.00606048  0.13074195  1.6213112  -0.17662716  0.19906461
  0.05055451  0.04126501 -0.13361359 -0.08138132 -0.08486867  0.05666399
  0.17824125  1.6213112   0.05055451 -0.12068534  0.18119729 -0.0756954
  0.09432983  0.48060513  1.01616     0.48060513 -0.02942657  0.3939743
 -0.06793058 -0.09703708  1.6213112   0.10562408 -0.23607576  0.12107706
  0.04826629  0.6361046 ]",0.30023193359375,32.0,0.0,0.33452579379081726,9.327112197875977,0.9173421859741211,47.82450866699219,0.0005
0,nan,nan,nan,nan,0,0,0,493568,492576,493568,492576,1024,1024,493568,1024,493568,False,0,482,070f1_00000,5a642c7738a44ba484376b1082193da6,2022-10-29_22-36-53,1667108213,1.5246446132659912,745.7161934375763,2470,ip-10-0-33-41,10.0.33.41,745.7161934375763,0,482,2.2168126106262207,56.150739571998,47.79763600684999,51.76064456734863,10.0,10,0,100,100,100,0,0,493568,492576,493568,492576,493568,963,nan,nan,nan,nan,0,0,[],[],38.543,0.137,233747.349,8.57,3733.778,0.024,493568,492576,493568,492576,493568,963,10.5,5.599999999999999,"[52.49628754771285, 50.66345920725916, 56.150739571998, 47.79763600684999, 49.559940263985084, 52.10700416638087, 51.14663989306936, 55.91497277766208, 48.32965959318646, 53.44010664538235]","[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",1.625585708377574,1.2065076755786353,0.06075220081717693,0.38524484320801394,0.0,[],[],"[ 0.14398396 -0.18847466 -0.01654577  0.04411685 -0.40080833 -0.04645872
  0.4574405   0.1068635  -0.04645872  0.07883    -0.06402814  0.16609251
 -0.04827929  0.06124318  0.11929321 -0.8362007  -0.7916641   0.11929321
 -0.01841164  0.34015834 -1.4633961   0.01651382  0.08139658 -0.8497009
  0.1542244  -0.5406227   0.14008164  0.50600374 -0.04645872 -0.52051353
 -0.18593502 -0.8497009 ]",-0.1368163377046585,32.0,0.0,0.16215603053569794,10.777244567871094,1.1218109130859375,39.1590690612793,0.0005
